target,text,keyword,text_raw,text_length,hashtag_count,mention_count,has_url,sentiment,bigrams,trigrams,text_with_ngrams
0,death 3,deaths,Deaths 3 http://t.co/nApviyGKYK,31,0,0,1,-0.5994,"[('death', '3')]",[],death 3 death_3 
0,coastal german shepherd rescue oc shared link animalrescue,rescue,Coastal German Shepherd Rescue OC shared a link... http://t.co/35QWnGLkOS #animalrescue | https://t.co/Is2iDC3UBJ,113,1,0,1,0.6908,"[('coastal', 'german'), ('german', 'shepherd'), ('shepherd', 'rescue'), ('rescue', 'oc'), ('oc', 'shared'), ('shared', 'link'), ('link', 'animalrescue')]","[('coastal', 'german', 'shepherd'), ('german', 'shepherd', 'rescue'), ('shepherd', 'rescue', 'oc'), ('rescue', 'oc', 'shared'), ('oc', 'shared', 'link'), ('shared', 'link', 'animalrescue')]",coastal german shepherd rescue oc shared link animalrescue coastal_german german_shepherd shepherd_rescue rescue_oc oc_shared shared_link link_animalrescue coastal_german_shepherd german_shepherd_rescue shepherd_rescue_oc rescue_oc_shared oc_shared_link shared_link_animalrescue
0,skarletan storm violent swell emotion nothing,violent storm,@Skarletan  the storm. A violent swell of emotions then nothing.,64,0,1,0,-0.5994,"[('skarletan', 'storm'), ('storm', 'violent'), ('violent', 'swell'), ('swell', 'emotion'), ('emotion', 'nothing')]","[('skarletan', 'storm', 'violent'), ('storm', 'violent', 'swell'), ('violent', 'swell', 'emotion'), ('swell', 'emotion', 'nothing')]",skarletan storm violent swell emotion nothing skarletan_storm storm_violent violent_swell swell_emotion emotion_nothing skarletan_storm_violent storm_violent_swell violent_swell_emotion swell_emotion_nothing
0,noahanyname socialism mean mass murder houze correlation,mass murder,@noah_anyname Socialism means mass murder. Houze that for 'correlation'?,72,0,1,0,-0.6908,"[('noahanyname', 'socialism'), ('socialism', 'mean'), ('mean', 'mass'), ('mass', 'murder'), ('murder', 'houze'), ('houze', 'correlation')]","[('noahanyname', 'socialism', 'mean'), ('socialism', 'mean', 'mass'), ('mean', 'mass', 'murder'), ('mass', 'murder', 'houze'), ('murder', 'houze', 'correlation')]",noahanyname socialism mean mass murder houze correlation noahanyname_socialism socialism_mean mean_mass mass_murder murder_houze houze_correlation noahanyname_socialism_mean socialism_mean_mass mean_mass_murder mass_murder_houze murder_houze_correlation
0,michiganautolaws stevegursten discus autoaccidents amp socalled mild tbis justicedotorg webinar,injuries,@MichiganAutoLaw's @SteveGursten will discuss #autoaccidents &amp; so-called 'mild' #TBIs on his @JusticeDotOrg webinar. http://t.co/ZUM3mluCYS,143,2,3,1,0.0,"[('michiganautolaws', 'stevegursten'), ('stevegursten', 'discus'), ('discus', 'autoaccidents'), ('autoaccidents', 'amp'), ('amp', 'socalled'), ('socalled', 'mild'), ('mild', 'tbis'), ('tbis', 'justicedotorg'), ('justicedotorg', 'webinar')]","[('michiganautolaws', 'stevegursten', 'discus'), ('stevegursten', 'discus', 'autoaccidents'), ('discus', 'autoaccidents', 'amp'), ('autoaccidents', 'amp', 'socalled'), ('amp', 'socalled', 'mild'), ('socalled', 'mild', 'tbis'), ('mild', 'tbis', 'justicedotorg'), ('tbis', 'justicedotorg', 'webinar')]",michiganautolaws stevegursten discus autoaccidents amp socalled mild tbis justicedotorg webinar michiganautolaws_stevegursten stevegursten_discus discus_autoaccidents autoaccidents_amp amp_socalled socalled_mild mild_tbis tbis_justicedotorg justicedotorg_webinar michiganautolaws_stevegursten_discus stevegursten_discus_autoaccidents discus_autoaccidents_amp autoaccidents_amp_socalled amp_socalled_mild socalled_mild_tbis mild_tbis_justicedotorg tbis_justicedotorg_webinar
0,yay evil destroyed,destroyed,yay the evil is being destroyed! https://t.co/GeTu7SfBJ1,56,0,0,1,-0.6369,"[('yay', 'evil'), ('evil', 'destroyed')]","[('yay', 'evil', 'destroyed')]",yay evil destroyed yay_evil evil_destroyed yay_evil_destroyed
0,anti collision rear technology cool,collision,Anti Collision Rear- #technology #cool http://t.co/hK6nQrGedb,61,2,0,1,-0.3612,"[('anti', 'collision'), ('collision', 'rear'), ('rear', 'technology'), ('technology', 'cool')]","[('anti', 'collision', 'rear'), ('collision', 'rear', 'technology'), ('rear', 'technology', 'cool')]",anti collision rear technology cool anti_collision collision_rear rear_technology technology_cool anti_collision_rear collision_rear_technology rear_technology_cool
0,going attempt california fair tomorrow hopefully do not die tornado,tornado,Going to attempt the California fair again tomorrow hopefully we don't die in a tornado ??,90,0,0,0,0.799,"[('going', 'attempt'), ('attempt', 'california'), ('california', 'fair'), ('fair', 'tomorrow'), ('tomorrow', 'hopefully'), ('hopefully', 'do'), ('do', 'not'), ('not', 'die'), ('die', 'tornado')]","[('going', 'attempt', 'california'), ('attempt', 'california', 'fair'), ('california', 'fair', 'tomorrow'), ('fair', 'tomorrow', 'hopefully'), ('tomorrow', 'hopefully', 'do'), ('hopefully', 'do', 'not'), ('do', 'not', 'die'), ('not', 'die', 'tornado')]",going attempt california fair tomorrow hopefully do not die tornado going_attempt attempt_california california_fair fair_tomorrow tomorrow_hopefully hopefully_do do_not not_die die_tornado going_attempt_california attempt_california_fair california_fair_tomorrow fair_tomorrow_hopefully tomorrow_hopefully_do hopefully_do_not do_not_die not_die_tornado
0,heard there two death murder chrissie kill adam val finn die emmerdale,deaths,Heard theres two more deaths and a murder chrissie kills adam?  val and finn die? #emmerdale,92,1,0,0,-0.9595,"[('heard', 'there'), ('there', 'two'), ('two', 'death'), ('death', 'murder'), ('murder', 'chrissie'), ('chrissie', 'kill'), ('kill', 'adam'), ('adam', 'val'), ('val', 'finn'), ('finn', 'die'), ('die', 'emmerdale')]","[('heard', 'there', 'two'), ('there', 'two', 'death'), ('two', 'death', 'murder'), ('death', 'murder', 'chrissie'), ('murder', 'chrissie', 'kill'), ('chrissie', 'kill', 'adam'), ('kill', 'adam', 'val'), ('adam', 'val', 'finn'), ('val', 'finn', 'die'), ('finn', 'die', 'emmerdale')]",heard there two death murder chrissie kill adam val finn die emmerdale heard_there there_two two_death death_murder murder_chrissie chrissie_kill kill_adam adam_val val_finn finn_die die_emmerdale heard_there_two there_two_death two_death_murder death_murder_chrissie murder_chrissie_kill chrissie_kill_adam kill_adam_val adam_val_finn val_finn_die finn_die_emmerdale
0,joshcorman infosec rather knew firefighter day often run burning building deal,buildings burning,@joshcorman  #infosec rather you knew it or not your a firefighter  now days  you often  run into burning buildings Deal with it.,129,1,1,0,0.0,"[('joshcorman', 'infosec'), ('infosec', 'rather'), ('rather', 'knew'), ('knew', 'firefighter'), ('firefighter', 'day'), ('day', 'often'), ('often', 'run'), ('run', 'burning'), ('burning', 'building'), ('building', 'deal')]","[('joshcorman', 'infosec', 'rather'), ('infosec', 'rather', 'knew'), ('rather', 'knew', 'firefighter'), ('knew', 'firefighter', 'day'), ('firefighter', 'day', 'often'), ('day', 'often', 'run'), ('often', 'run', 'burning'), ('run', 'burning', 'building'), ('burning', 'building', 'deal')]",joshcorman infosec rather knew firefighter day often run burning building deal joshcorman_infosec infosec_rather rather_knew knew_firefighter firefighter_day day_often often_run run_burning burning_building building_deal joshcorman_infosec_rather infosec_rather_knew rather_knew_firefighter knew_firefighter_day firefighter_day_often day_often_run often_run_burning run_burning_building burning_building_deal
0,rain rain go away soaker way gt lt,rainstorm,"RAIN RAIN GO AWAY... A soaker is on the way 
------&gt; http://t.co/jQFcY9GuqV &lt;----- http://t.co/tN65puhfhw",111,0,0,1,0.2732,"[('rain', 'rain'), ('rain', 'go'), ('go', 'away'), ('away', 'soaker'), ('soaker', 'way'), ('way', 'gt'), ('gt', 'lt')]","[('rain', 'rain', 'go'), ('rain', 'go', 'away'), ('go', 'away', 'soaker'), ('away', 'soaker', 'way'), ('soaker', 'way', 'gt'), ('way', 'gt', 'lt')]",rain rain go away soaker way gt lt rain_rain rain_go go_away away_soaker soaker_way way_gt gt_lt rain_rain_go rain_go_away go_away_soaker away_soaker_way soaker_way_gt way_gt_lt
0,emergency service committee personnel committee meeting thursday night,emergency services,Emergency Services Committee and Personnel Committee Meeting on Thursday Night http://t.co/DrBcRyPj4p,101,0,0,1,-0.3818,"[('emergency', 'service'), ('service', 'committee'), ('committee', 'personnel'), ('personnel', 'committee'), ('committee', 'meeting'), ('meeting', 'thursday'), ('thursday', 'night')]","[('emergency', 'service', 'committee'), ('service', 'committee', 'personnel'), ('committee', 'personnel', 'committee'), ('personnel', 'committee', 'meeting'), ('committee', 'meeting', 'thursday'), ('meeting', 'thursday', 'night')]",emergency service committee personnel committee meeting thursday night emergency_service service_committee committee_personnel personnel_committee committee_meeting meeting_thursday thursday_night emergency_service_committee service_committee_personnel committee_personnel_committee personnel_committee_meeting committee_meeting_thursday meeting_thursday_night
0,seismic apple tv service stream 25 channel across,seismic,'Seismic' Apple TV service to stream 25 channels across all d... http://t.co/zqMtrBKaS0 | https://t.co/YEqq3BZX3g http://t.co/kmVrZaSXY4,136,0,0,1,0.0,"[('seismic', 'apple'), ('apple', 'tv'), ('tv', 'service'), ('service', 'stream'), ('stream', '25'), ('25', 'channel'), ('channel', 'across')]","[('seismic', 'apple', 'tv'), ('apple', 'tv', 'service'), ('tv', 'service', 'stream'), ('service', 'stream', '25'), ('stream', '25', 'channel'), ('25', 'channel', 'across')]",seismic apple tv service stream 25 channel across seismic_apple apple_tv tv_service service_stream stream_25 25_channel channel_across seismic_apple_tv apple_tv_service tv_service_stream service_stream_25 stream_25_channel 25_channel_across
0,wait see pissed donnie tell another accident,accident,Can wait to see how pissed Donnie is when I tell him I was in ANOTHER accident??,80,0,0,0,-0.8074,"[('wait', 'see'), ('see', 'pissed'), ('pissed', 'donnie'), ('donnie', 'tell'), ('tell', 'another'), ('another', 'accident')]","[('wait', 'see', 'pissed'), ('see', 'pissed', 'donnie'), ('pissed', 'donnie', 'tell'), ('donnie', 'tell', 'another'), ('tell', 'another', 'accident')]",wait see pissed donnie tell another accident wait_see see_pissed pissed_donnie donnie_tell tell_another another_accident wait_see_pissed see_pissed_donnie pissed_donnie_tell donnie_tell_another tell_another_accident
0,bought ticket death bed dude bro party massacre iii w pattonoswalt live alamodc,massacre,I just bought tickets to DEATH BED / DUDE BRO PARTY MASSACRE III w/ @pattonoswalt Live at @AlamoDC! https://t.co/pmXLeZJBRc,123,0,2,1,-0.296,"[('bought', 'ticket'), ('ticket', 'death'), ('death', 'bed'), ('bed', 'dude'), ('dude', 'bro'), ('bro', 'party'), ('party', 'massacre'), ('massacre', 'iii'), ('iii', 'w'), ('w', 'pattonoswalt'), ('pattonoswalt', 'live'), ('live', 'alamodc')]","[('bought', 'ticket', 'death'), ('ticket', 'death', 'bed'), ('death', 'bed', 'dude'), ('bed', 'dude', 'bro'), ('dude', 'bro', 'party'), ('bro', 'party', 'massacre'), ('party', 'massacre', 'iii'), ('massacre', 'iii', 'w'), ('iii', 'w', 'pattonoswalt'), ('w', 'pattonoswalt', 'live'), ('pattonoswalt', 'live', 'alamodc')]",bought ticket death bed dude bro party massacre iii w pattonoswalt live alamodc bought_ticket ticket_death death_bed bed_dude dude_bro bro_party party_massacre massacre_iii iii_w w_pattonoswalt pattonoswalt_live live_alamodc bought_ticket_death ticket_death_bed death_bed_dude bed_dude_bro dude_bro_party bro_party_massacre party_massacre_iii massacre_iii_w iii_w_pattonoswalt w_pattonoswalt_live pattonoswalt_live_alamodc
0,mariashriver fultoninfocourt trip 2 keep strangersblkampwhtfrom usg ssapress id 2 forfeit 2 due 2 bioterrorism lookap,bioterrorism,@mariashriver Was '@FultonInfo'Court trip 2 keep strangers-BLK&amp;WHT-from us'g my @SSAPress ID or 2 forfeit 2 them due 2 Bioterrorism look?@AP,144,0,4,0,0.0,"[('mariashriver', 'fultoninfocourt'), ('fultoninfocourt', 'trip'), ('trip', '2'), ('2', 'keep'), ('keep', 'strangersblkampwhtfrom'), ('strangersblkampwhtfrom', 'usg'), ('usg', 'ssapress'), ('ssapress', 'id'), ('id', '2'), ('2', 'forfeit'), ('forfeit', '2'), ('2', 'due'), ('due', '2'), ('2', 'bioterrorism'), ('bioterrorism', 'lookap')]","[('mariashriver', 'fultoninfocourt', 'trip'), ('fultoninfocourt', 'trip', '2'), ('trip', '2', 'keep'), ('2', 'keep', 'strangersblkampwhtfrom'), ('keep', 'strangersblkampwhtfrom', 'usg'), ('strangersblkampwhtfrom', 'usg', 'ssapress'), ('usg', 'ssapress', 'id'), ('ssapress', 'id', '2'), ('id', '2', 'forfeit'), ('2', 'forfeit', '2'), ('forfeit', '2', 'due'), ('2', 'due', '2'), ('due', '2', 'bioterrorism'), ('2', 'bioterrorism', 'lookap')]",mariashriver fultoninfocourt trip 2 keep strangersblkampwhtfrom usg ssapress id 2 forfeit 2 due 2 bioterrorism lookap mariashriver_fultoninfocourt fultoninfocourt_trip trip_2 2_keep keep_strangersblkampwhtfrom strangersblkampwhtfrom_usg usg_ssapress ssapress_id id_2 2_forfeit forfeit_2 2_due due_2 2_bioterrorism bioterrorism_lookap mariashriver_fultoninfocourt_trip fultoninfocourt_trip_2 trip_2_keep 2_keep_strangersblkampwhtfrom keep_strangersblkampwhtfrom_usg strangersblkampwhtfrom_usg_ssapress usg_ssapress_id ssapress_id_2 id_2_forfeit 2_forfeit_2 forfeit_2_due 2_due_2 due_2_bioterrorism 2_bioterrorism_lookap
0,owner chicagoarea gay bar admits arson scheme lgbt,arson,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/MYhOHvrHiL #LGBT | https://t.co/TM5HTHFDO0,107,1,0,1,0.296,"[('owner', 'chicagoarea'), ('chicagoarea', 'gay'), ('gay', 'bar'), ('bar', 'admits'), ('admits', 'arson'), ('arson', 'scheme'), ('scheme', 'lgbt')]","[('owner', 'chicagoarea', 'gay'), ('chicagoarea', 'gay', 'bar'), ('gay', 'bar', 'admits'), ('bar', 'admits', 'arson'), ('admits', 'arson', 'scheme'), ('arson', 'scheme', 'lgbt')]",owner chicagoarea gay bar admits arson scheme lgbt owner_chicagoarea chicagoarea_gay gay_bar bar_admits admits_arson arson_scheme scheme_lgbt owner_chicagoarea_gay chicagoarea_gay_bar gay_bar_admits bar_admits_arson admits_arson_scheme arson_scheme_lgbt
0,congi amp indian news presstitutes must sympathising terrorist caught alive jammuif yakub sonia must feeling,terrorist,#Congi &amp; Indian News Presstitutes must be sympathising on the Terrorist caught alive in Jammu.If they can do for Yakub Sonia must be feeling,144,1,0,0,-0.3818,"[('congi', 'amp'), ('amp', 'indian'), ('indian', 'news'), ('news', 'presstitutes'), ('presstitutes', 'must'), ('must', 'sympathising'), ('sympathising', 'terrorist'), ('terrorist', 'caught'), ('caught', 'alive'), ('alive', 'jammuif'), ('jammuif', 'yakub'), ('yakub', 'sonia'), ('sonia', 'must'), ('must', 'feeling')]","[('congi', 'amp', 'indian'), ('amp', 'indian', 'news'), ('indian', 'news', 'presstitutes'), ('news', 'presstitutes', 'must'), ('presstitutes', 'must', 'sympathising'), ('must', 'sympathising', 'terrorist'), ('sympathising', 'terrorist', 'caught'), ('terrorist', 'caught', 'alive'), ('caught', 'alive', 'jammuif'), ('alive', 'jammuif', 'yakub'), ('jammuif', 'yakub', 'sonia'), ('yakub', 'sonia', 'must'), ('sonia', 'must', 'feeling')]",congi amp indian news presstitutes must sympathising terrorist caught alive jammuif yakub sonia must feeling congi_amp amp_indian indian_news news_presstitutes presstitutes_must must_sympathising sympathising_terrorist terrorist_caught caught_alive alive_jammuif jammuif_yakub yakub_sonia sonia_must must_feeling congi_amp_indian amp_indian_news indian_news_presstitutes news_presstitutes_must presstitutes_must_sympathising must_sympathising_terrorist sympathising_terrorist_caught terrorist_caught_alive caught_alive_jammuif alive_jammuif_yakub jammuif_yakub_sonia yakub_sonia_must sonia_must_feeling
0,omega men writer explores terrorism religion epic kyle rayner story newsarama,terrorism,OMEGA MEN Writer Explores Terrorism Religion In an 'Epic KYLE RAYNER Story' http://t.co/Hr88CWxPGz #Newsarama,109,1,0,1,-0.6808,"[('omega', 'men'), ('men', 'writer'), ('writer', 'explores'), ('explores', 'terrorism'), ('terrorism', 'religion'), ('religion', 'epic'), ('epic', 'kyle'), ('kyle', 'rayner'), ('rayner', 'story'), ('story', 'newsarama')]","[('omega', 'men', 'writer'), ('men', 'writer', 'explores'), ('writer', 'explores', 'terrorism'), ('explores', 'terrorism', 'religion'), ('terrorism', 'religion', 'epic'), ('religion', 'epic', 'kyle'), ('epic', 'kyle', 'rayner'), ('kyle', 'rayner', 'story'), ('rayner', 'story', 'newsarama')]",omega men writer explores terrorism religion epic kyle rayner story newsarama omega_men men_writer writer_explores explores_terrorism terrorism_religion religion_epic epic_kyle kyle_rayner rayner_story story_newsarama omega_men_writer men_writer_explores writer_explores_terrorism explores_terrorism_religion terrorism_religion_epic religion_epic_kyle epic_kyle_rayner kyle_rayner_story rayner_story_newsarama
0,ouvindo peace love amp armageddon,armageddon,ouvindo Peace Love &amp; Armageddon,35,0,0,0,0.8271,"[('ouvindo', 'peace'), ('peace', 'love'), ('love', 'amp'), ('amp', 'armageddon')]","[('ouvindo', 'peace', 'love'), ('peace', 'love', 'amp'), ('love', 'amp', 'armageddon')]",ouvindo peace love amp armageddon ouvindo_peace peace_love love_amp amp_armageddon ouvindo_peace_love peace_love_amp love_amp_armageddon
0,tomislav salopek islamic state recent hostage,hostage,Who is Tomislav Salopek the Islamic State's Most Recent Hostage? - http://t.co/wiQJERUktF,89,0,0,1,0.0,"[('tomislav', 'salopek'), ('salopek', 'islamic'), ('islamic', 'state'), ('state', 'recent'), ('recent', 'hostage')]","[('tomislav', 'salopek', 'islamic'), ('salopek', 'islamic', 'state'), ('islamic', 'state', 'recent'), ('state', 'recent', 'hostage')]",tomislav salopek islamic state recent hostage tomislav_salopek salopek_islamic islamic_state state_recent recent_hostage tomislav_salopek_islamic salopek_islamic_state islamic_state_recent state_recent_hostage
0,even though i am getting 40money back due 2 veld evacuation nothin could make missing dvbbs hardwell aboveandbeyond stillnotoverit,evacuation,Even tho Im getting 40%money back due 2 veld evacuation nothin could make up for missing @DVBBS @HARDWELL @aboveandbeyond #stillnotoverit ????,142,1,3,0,-0.296,"[('even', 'though'), ('though', 'i'), ('i', 'am'), ('am', 'getting'), ('getting', '40money'), ('40money', 'back'), ('back', 'due'), ('due', '2'), ('2', 'veld'), ('veld', 'evacuation'), ('evacuation', 'nothin'), ('nothin', 'could'), ('could', 'make'), ('make', 'missing'), ('missing', 'dvbbs'), ('dvbbs', 'hardwell'), ('hardwell', 'aboveandbeyond'), ('aboveandbeyond', 'stillnotoverit')]","[('even', 'though', 'i'), ('though', 'i', 'am'), ('i', 'am', 'getting'), ('am', 'getting', '40money'), ('getting', '40money', 'back'), ('40money', 'back', 'due'), ('back', 'due', '2'), ('due', '2', 'veld'), ('2', 'veld', 'evacuation'), ('veld', 'evacuation', 'nothin'), ('evacuation', 'nothin', 'could'), ('nothin', 'could', 'make'), ('could', 'make', 'missing'), ('make', 'missing', 'dvbbs'), ('missing', 'dvbbs', 'hardwell'), ('dvbbs', 'hardwell', 'aboveandbeyond'), ('hardwell', 'aboveandbeyond', 'stillnotoverit')]",even though i am getting 40money back due 2 veld evacuation nothin could make missing dvbbs hardwell aboveandbeyond stillnotoverit even_though though_i i_am am_getting getting_40money 40money_back back_due due_2 2_veld veld_evacuation evacuation_nothin nothin_could could_make make_missing missing_dvbbs dvbbs_hardwell hardwell_aboveandbeyond aboveandbeyond_stillnotoverit even_though_i though_i_am i_am_getting am_getting_40money getting_40money_back 40money_back_due back_due_2 due_2_veld 2_veld_evacuation veld_evacuation_nothin evacuation_nothin_could nothin_could_make could_make_missing make_missing_dvbbs missing_dvbbs_hardwell dvbbs_hardwell_aboveandbeyond hardwell_aboveandbeyond_stillnotoverit
0,amazondeals skylanders trap team flip wreck character pack 453 045 949 994 sale,wreck,AmazonDeals: Skylanders Trap Team: Flip Wreck Character Pack - down 4.53% ($0.45) to $9.49 from $9.94 #Sale http://t.co/pMbuzfGIn3,130,1,0,1,-0.6369,"[('amazondeals', 'skylanders'), ('skylanders', 'trap'), ('trap', 'team'), ('team', 'flip'), ('flip', 'wreck'), ('wreck', 'character'), ('character', 'pack'), ('pack', '453'), ('453', '045'), ('045', '949'), ('949', '994'), ('994', 'sale')]","[('amazondeals', 'skylanders', 'trap'), ('skylanders', 'trap', 'team'), ('trap', 'team', 'flip'), ('team', 'flip', 'wreck'), ('flip', 'wreck', 'character'), ('wreck', 'character', 'pack'), ('character', 'pack', '453'), ('pack', '453', '045'), ('453', '045', '949'), ('045', '949', '994'), ('949', '994', 'sale')]",amazondeals skylanders trap team flip wreck character pack 453 045 949 994 sale amazondeals_skylanders skylanders_trap trap_team team_flip flip_wreck wreck_character character_pack pack_453 453_045 045_949 949_994 994_sale amazondeals_skylanders_trap skylanders_trap_team trap_team_flip team_flip_wreck flip_wreck_character wreck_character_pack character_pack_453 pack_453_045 453_045_949 045_949_994 949_994_sale
0,megynkelly illegals do not abide uniform building code osha safety codesstructurs build hazardous health,hazardous,@megynkelly illegals don't abide by the uniform building codes or OSHA safety codes.structur's they build are hazardous to your health.,135,0,1,0,0.4215,"[('megynkelly', 'illegals'), ('illegals', 'do'), ('do', 'not'), ('not', 'abide'), ('abide', 'uniform'), ('uniform', 'building'), ('building', 'code'), ('code', 'osha'), ('osha', 'safety'), ('safety', 'codesstructurs'), ('codesstructurs', 'build'), ('build', 'hazardous'), ('hazardous', 'health')]","[('megynkelly', 'illegals', 'do'), ('illegals', 'do', 'not'), ('do', 'not', 'abide'), ('not', 'abide', 'uniform'), ('abide', 'uniform', 'building'), ('uniform', 'building', 'code'), ('building', 'code', 'osha'), ('code', 'osha', 'safety'), ('osha', 'safety', 'codesstructurs'), ('safety', 'codesstructurs', 'build'), ('codesstructurs', 'build', 'hazardous'), ('build', 'hazardous', 'health')]",megynkelly illegals do not abide uniform building code osha safety codesstructurs build hazardous health megynkelly_illegals illegals_do do_not not_abide abide_uniform uniform_building building_code code_osha osha_safety safety_codesstructurs codesstructurs_build build_hazardous hazardous_health megynkelly_illegals_do illegals_do_not do_not_abide not_abide_uniform abide_uniform_building uniform_building_code building_code_osha code_osha_safety osha_safety_codesstructurs safety_codesstructurs_build codesstructurs_build_hazardous build_hazardous_health
0,6 thing getting caught dust storm amp challenging real estate market common video,dust storm,6 Things Getting Caught in a Dust Storm &amp; the Challenging Real Estate Market Have in Common (+ video): http://t.co/jf5Ft5cq9j,129,0,0,1,0.1531,"[('6', 'thing'), ('thing', 'getting'), ('getting', 'caught'), ('caught', 'dust'), ('dust', 'storm'), ('storm', 'amp'), ('amp', 'challenging'), ('challenging', 'real'), ('real', 'estate'), ('estate', 'market'), ('market', 'common'), ('common', 'video')]","[('6', 'thing', 'getting'), ('thing', 'getting', 'caught'), ('getting', 'caught', 'dust'), ('caught', 'dust', 'storm'), ('dust', 'storm', 'amp'), ('storm', 'amp', 'challenging'), ('amp', 'challenging', 'real'), ('challenging', 'real', 'estate'), ('real', 'estate', 'market'), ('estate', 'market', 'common'), ('market', 'common', 'video')]",6 thing getting caught dust storm amp challenging real estate market common video 6_thing thing_getting getting_caught caught_dust dust_storm storm_amp amp_challenging challenging_real real_estate estate_market market_common common_video 6_thing_getting thing_getting_caught getting_caught_dust caught_dust_storm dust_storm_amp storm_amp_challenging amp_challenging_real challenging_real_estate real_estate_market estate_market_common market_common_video
0,who shadow holdin hostage i have day,hostage,whO'S THAT SHADOW HOLDIN ME HOSTAGE I'VE BEEN HERE FOR DAYS,59,0,0,0,0.0,"[('who', 'shadow'), ('shadow', 'holdin'), ('holdin', 'hostage'), ('hostage', 'i'), ('i', 'have'), ('have', 'day')]","[('who', 'shadow', 'holdin'), ('shadow', 'holdin', 'hostage'), ('holdin', 'hostage', 'i'), ('hostage', 'i', 'have'), ('i', 'have', 'day')]",who shadow holdin hostage i have day who_shadow shadow_holdin holdin_hostage hostage_i i_have have_day who_shadow_holdin shadow_holdin_hostage holdin_hostage_i hostage_i_have i_have_day
0,episcopal priest road trip interracial family share harrowing story police harassment via dailykos,police,Episcopal priests on road trip with interracial family shares harrowing story of police harassment http://t.co/RG4JIsHyBs via @dailykos,135,0,1,1,-0.3182,"[('episcopal', 'priest'), ('priest', 'road'), ('road', 'trip'), ('trip', 'interracial'), ('interracial', 'family'), ('family', 'share'), ('share', 'harrowing'), ('harrowing', 'story'), ('story', 'police'), ('police', 'harassment'), ('harassment', 'via'), ('via', 'dailykos')]","[('episcopal', 'priest', 'road'), ('priest', 'road', 'trip'), ('road', 'trip', 'interracial'), ('trip', 'interracial', 'family'), ('interracial', 'family', 'share'), ('family', 'share', 'harrowing'), ('share', 'harrowing', 'story'), ('harrowing', 'story', 'police'), ('story', 'police', 'harassment'), ('police', 'harassment', 'via'), ('harassment', 'via', 'dailykos')]",episcopal priest road trip interracial family share harrowing story police harassment via dailykos episcopal_priest priest_road road_trip trip_interracial interracial_family family_share share_harrowing harrowing_story story_police police_harassment harassment_via via_dailykos episcopal_priest_road priest_road_trip road_trip_interracial trip_interracial_family interracial_family_share family_share_harrowing share_harrowing_story harrowing_story_police story_police_harassment police_harassment_via harassment_via_dailykos
0,black eye 9 space battle occurred star o784 involving 2 fleet totaling 3934 ship 7 destroyed,destroyed,Black Eye 9: A space battle occurred at Star O784 involving 2 fleets totaling 3934 ships with 7 destroyed,105,0,0,0,-0.7003,"[('black', 'eye'), ('eye', '9'), ('9', 'space'), ('space', 'battle'), ('battle', 'occurred'), ('occurred', 'star'), ('star', 'o784'), ('o784', 'involving'), ('involving', '2'), ('2', 'fleet'), ('fleet', 'totaling'), ('totaling', '3934'), ('3934', 'ship'), ('ship', '7'), ('7', 'destroyed')]","[('black', 'eye', '9'), ('eye', '9', 'space'), ('9', 'space', 'battle'), ('space', 'battle', 'occurred'), ('battle', 'occurred', 'star'), ('occurred', 'star', 'o784'), ('star', 'o784', 'involving'), ('o784', 'involving', '2'), ('involving', '2', 'fleet'), ('2', 'fleet', 'totaling'), ('fleet', 'totaling', '3934'), ('totaling', '3934', 'ship'), ('3934', 'ship', '7'), ('ship', '7', 'destroyed')]",black eye 9 space battle occurred star o784 involving 2 fleet totaling 3934 ship 7 destroyed black_eye eye_9 9_space space_battle battle_occurred occurred_star star_o784 o784_involving involving_2 2_fleet fleet_totaling totaling_3934 3934_ship ship_7 7_destroyed black_eye_9 eye_9_space 9_space_battle space_battle_occurred battle_occurred_star occurred_star_o784 star_o784_involving o784_involving_2 involving_2_fleet 2_fleet_totaling fleet_totaling_3934 totaling_3934_ship 3934_ship_7 ship_7_destroyed
0,davidolszak rioting happy valley penn state loses,rioting,@davidolszak or the rioting in happy valley after penn state loses?,67,0,1,0,0.34,"[('davidolszak', 'rioting'), ('rioting', 'happy'), ('happy', 'valley'), ('valley', 'penn'), ('penn', 'state'), ('state', 'loses')]","[('davidolszak', 'rioting', 'happy'), ('rioting', 'happy', 'valley'), ('happy', 'valley', 'penn'), ('valley', 'penn', 'state'), ('penn', 'state', 'loses')]",davidolszak rioting happy valley penn state loses davidolszak_rioting rioting_happy happy_valley valley_penn penn_state state_loses davidolszak_rioting_happy rioting_happy_valley happy_valley_penn valley_penn_state penn_state_loses
