target,text,keyword,text_raw,text_length,hashtag_count,mention_count,has_url,sentiment,bigrams,trigrams,text_with_ngrams
0,aminespn mencius tear worse correct take explosion n pain day day right,explosion,@AminESPN Mencius tears are worse correct? Takes the explosion n more pain day to day right?,92,0,1,0,-0.7506,"[('aminespn', 'mencius'), ('mencius', 'tear'), ('tear', 'worse'), ('worse', 'correct'), ('correct', 'take'), ('take', 'explosion'), ('explosion', 'n'), ('n', 'pain'), ('pain', 'day'), ('day', 'day'), ('day', 'right')]","[('aminespn', 'mencius', 'tear'), ('mencius', 'tear', 'worse'), ('tear', 'worse', 'correct'), ('worse', 'correct', 'take'), ('correct', 'take', 'explosion'), ('take', 'explosion', 'n'), ('explosion', 'n', 'pain'), ('n', 'pain', 'day'), ('pain', 'day', 'day'), ('day', 'day', 'right')]",aminespn mencius tear worse correct take explosion n pain day day right aminespn_mencius mencius_tear tear_worse worse_correct correct_take take_explosion explosion_n n_pain pain_day day_day day_right aminespn_mencius_tear mencius_tear_worse tear_worse_correct worse_correct_take correct_take_explosion take_explosion_n explosion_n_pain n_pain_day pain_day_day day_day_right
0,hey bitch blow uh stick dick water outlet you get electrocuted,electrocuted,'Hey bitch blow me' uh no. Stick your dick in some water then an outlet so u get electrocuted..,95,0,0,0,-0.7964,"[('hey', 'bitch'), ('bitch', 'blow'), ('blow', 'uh'), ('uh', 'stick'), ('stick', 'dick'), ('dick', 'water'), ('water', 'outlet'), ('outlet', 'you'), ('you', 'get'), ('get', 'electrocuted')]","[('hey', 'bitch', 'blow'), ('bitch', 'blow', 'uh'), ('blow', 'uh', 'stick'), ('uh', 'stick', 'dick'), ('stick', 'dick', 'water'), ('dick', 'water', 'outlet'), ('water', 'outlet', 'you'), ('outlet', 'you', 'get'), ('you', 'get', 'electrocuted')]",hey bitch blow uh stick dick water outlet you get electrocuted hey_bitch bitch_blow blow_uh uh_stick stick_dick dick_water water_outlet outlet_you you_get get_electrocuted hey_bitch_blow bitch_blow_uh blow_uh_stick uh_stick_dick stick_dick_water dick_water_outlet water_outlet_you outlet_you_get you_get_electrocuted
0,lab today ready body bag,body bags,Lab today ready for these body bags. ??,39,0,0,0,0.3612,"[('lab', 'today'), ('today', 'ready'), ('ready', 'body'), ('body', 'bag')]","[('lab', 'today', 'ready'), ('today', 'ready', 'body'), ('ready', 'body', 'bag')]",lab today ready body bag lab_today today_ready ready_body body_bag lab_today_ready today_ready_body ready_body_bag
0,raleigh cyclone 15 gear mountain bike 26 sportinggoods,cyclone,raleigh cyclone 15 gear mountain bike 26'': http://t.co/4LpPmad80G #sportinggoods http://t.co/lleFHhggrL,104,1,0,1,0.0,"[('raleigh', 'cyclone'), ('cyclone', '15'), ('15', 'gear'), ('gear', 'mountain'), ('mountain', 'bike'), ('bike', '26'), ('26', 'sportinggoods')]","[('raleigh', 'cyclone', '15'), ('cyclone', '15', 'gear'), ('15', 'gear', 'mountain'), ('gear', 'mountain', 'bike'), ('mountain', 'bike', '26'), ('bike', '26', 'sportinggoods')]",raleigh cyclone 15 gear mountain bike 26 sportinggoods raleigh_cyclone cyclone_15 15_gear gear_mountain mountain_bike bike_26 26_sportinggoods raleigh_cyclone_15 cyclone_15_gear 15_gear_mountain gear_mountain_bike mountain_bike_26 bike_26_sportinggoods
0,truth news bbc cnn islam truth god isi terrorism quran lie,terrorism,"Truth...
https://t.co/k44tL3rfMy
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/ipT0hoNoTI",120,10,0,1,0.0258,"[('truth', 'news'), ('news', 'bbc'), ('bbc', 'cnn'), ('cnn', 'islam'), ('islam', 'truth'), ('truth', 'god'), ('god', 'isi'), ('isi', 'terrorism'), ('terrorism', 'quran'), ('quran', 'lie')]","[('truth', 'news', 'bbc'), ('news', 'bbc', 'cnn'), ('bbc', 'cnn', 'islam'), ('cnn', 'islam', 'truth'), ('islam', 'truth', 'god'), ('truth', 'god', 'isi'), ('god', 'isi', 'terrorism'), ('isi', 'terrorism', 'quran'), ('terrorism', 'quran', 'lie')]",truth news bbc cnn islam truth god isi terrorism quran lie truth_news news_bbc bbc_cnn cnn_islam islam_truth truth_god god_isi isi_terrorism terrorism_quran quran_lie truth_news_bbc news_bbc_cnn bbc_cnn_islam cnn_islam_truth islam_truth_god truth_god_isi god_isi_terrorism isi_terrorism_quran terrorism_quran_lie
0,testimony human spirit you do not set fire office building sunday night,buildings on fire,It's a testimony to the human spirit that more of us don't set fire to our office buildings on Sunday night.,108,0,0,0,0.409,"[('testimony', 'human'), ('human', 'spirit'), ('spirit', 'you'), ('you', 'do'), ('do', 'not'), ('not', 'set'), ('set', 'fire'), ('fire', 'office'), ('office', 'building'), ('building', 'sunday'), ('sunday', 'night')]","[('testimony', 'human', 'spirit'), ('human', 'spirit', 'you'), ('spirit', 'you', 'do'), ('you', 'do', 'not'), ('do', 'not', 'set'), ('not', 'set', 'fire'), ('set', 'fire', 'office'), ('fire', 'office', 'building'), ('office', 'building', 'sunday'), ('building', 'sunday', 'night')]",testimony human spirit you do not set fire office building sunday night testimony_human human_spirit spirit_you you_do do_not not_set set_fire fire_office office_building building_sunday sunday_night testimony_human_spirit human_spirit_you spirit_you_do you_do_not do_not_set not_set_fire set_fire_office fire_office_building office_building_sunday building_sunday_night
0,death 3,deaths,Deaths 3 http://t.co/nApviyGKYK,31,0,0,1,-0.5994,"[('death', '3')]",[],death 3 death_3 
0,learn cpanel 2015 join cpanel crash course 20,crash,Learn cPanel in 2015. Join cPanel Crash Course only $20 http://t.co/TltY2Mumco,78,0,0,1,-0.128,"[('learn', 'cpanel'), ('cpanel', '2015'), ('2015', 'join'), ('join', 'cpanel'), ('cpanel', 'crash'), ('crash', 'course'), ('course', '20')]","[('learn', 'cpanel', '2015'), ('cpanel', '2015', 'join'), ('2015', 'join', 'cpanel'), ('join', 'cpanel', 'crash'), ('cpanel', 'crash', 'course'), ('crash', 'course', '20')]",learn cpanel 2015 join cpanel crash course 20 learn_cpanel cpanel_2015 2015_join join_cpanel cpanel_crash crash_course course_20 learn_cpanel_2015 cpanel_2015_join 2015_join_cpanel join_cpanel_crash cpanel_crash_course crash_course_20
0,coastal german shepherd rescue oc shared link animalrescue,rescue,Coastal German Shepherd Rescue OC shared a link... http://t.co/35QWnGLkOS #animalrescue | https://t.co/Is2iDC3UBJ,113,1,0,1,0.6908,"[('coastal', 'german'), ('german', 'shepherd'), ('shepherd', 'rescue'), ('rescue', 'oc'), ('oc', 'shared'), ('shared', 'link'), ('link', 'animalrescue')]","[('coastal', 'german', 'shepherd'), ('german', 'shepherd', 'rescue'), ('shepherd', 'rescue', 'oc'), ('rescue', 'oc', 'shared'), ('oc', 'shared', 'link'), ('shared', 'link', 'animalrescue')]",coastal german shepherd rescue oc shared link animalrescue coastal_german german_shepherd shepherd_rescue rescue_oc oc_shared shared_link link_animalrescue coastal_german_shepherd german_shepherd_rescue shepherd_rescue_oc rescue_oc_shared oc_shared_link shared_link_animalrescue
0,could would work got injured security concern must settle torture,injured,If I could I would have been by at work but got injured and we have security concerns they must settle. This is torture.,120,0,0,0,-0.6369,"[('could', 'would'), ('would', 'work'), ('work', 'got'), ('got', 'injured'), ('injured', 'security'), ('security', 'concern'), ('concern', 'must'), ('must', 'settle'), ('settle', 'torture')]","[('could', 'would', 'work'), ('would', 'work', 'got'), ('work', 'got', 'injured'), ('got', 'injured', 'security'), ('injured', 'security', 'concern'), ('security', 'concern', 'must'), ('concern', 'must', 'settle'), ('must', 'settle', 'torture')]",could would work got injured security concern must settle torture could_would would_work work_got got_injured injured_security security_concern concern_must must_settle settle_torture could_would_work would_work_got work_got_injured got_injured_security injured_security_concern security_concern_must concern_must_settle must_settle_torture
0,philadelphia eagles۪ jordan matthew going explode 2015 news hotnewscake,explode,Philadelphia Eagles۪ Jordan Matthews Is Going To Explode In 2015 http://t.co/rRq1ildkiL #news #hotnewscake,106,2,0,1,0.0,"[('philadelphia', 'eagles۪'), ('eagles۪', 'jordan'), ('jordan', 'matthew'), ('matthew', 'going'), ('going', 'explode'), ('explode', '2015'), ('2015', 'news'), ('news', 'hotnewscake')]","[('philadelphia', 'eagles۪', 'jordan'), ('eagles۪', 'jordan', 'matthew'), ('jordan', 'matthew', 'going'), ('matthew', 'going', 'explode'), ('going', 'explode', '2015'), ('explode', '2015', 'news'), ('2015', 'news', 'hotnewscake')]",philadelphia eagles۪ jordan matthew going explode 2015 news hotnewscake philadelphia_eagles۪ eagles۪_jordan jordan_matthew matthew_going going_explode explode_2015 2015_news news_hotnewscake philadelphia_eagles۪_jordan eagles۪_jordan_matthew jordan_matthew_going matthew_going_explode going_explode_2015 explode_2015_news 2015_news_hotnewscake
0,skarletan storm violent swell emotion nothing,violent storm,@Skarletan  the storm. A violent swell of emotions then nothing.,64,0,1,0,-0.5994,"[('skarletan', 'storm'), ('storm', 'violent'), ('violent', 'swell'), ('swell', 'emotion'), ('emotion', 'nothing')]","[('skarletan', 'storm', 'violent'), ('storm', 'violent', 'swell'), ('violent', 'swell', 'emotion'), ('swell', 'emotion', 'nothing')]",skarletan storm violent swell emotion nothing skarletan_storm storm_violent violent_swell swell_emotion emotion_nothing skarletan_storm_violent storm_violent_swell violent_swell_emotion swell_emotion_nothing
0,noahanyname socialism mean mass murder houze correlation,mass murder,@noah_anyname Socialism means mass murder. Houze that for 'correlation'?,72,0,1,0,-0.6908,"[('noahanyname', 'socialism'), ('socialism', 'mean'), ('mean', 'mass'), ('mass', 'murder'), ('murder', 'houze'), ('houze', 'correlation')]","[('noahanyname', 'socialism', 'mean'), ('socialism', 'mean', 'mass'), ('mean', 'mass', 'murder'), ('mass', 'murder', 'houze'), ('murder', 'houze', 'correlation')]",noahanyname socialism mean mass murder houze correlation noahanyname_socialism socialism_mean mean_mass mass_murder murder_houze houze_correlation noahanyname_socialism_mean socialism_mean_mass mean_mass_murder mass_murder_houze murder_houze_correlation
0,what is bloody use bus app everything prediction one driving bus today,bloody,Whats the bloody use of the bus app if everything has no prediction? No one driving bus today? http://t.co/zvGrM5PGZa,117,0,0,1,-0.4404,"[('what', 'is'), ('is', 'bloody'), ('bloody', 'use'), ('use', 'bus'), ('bus', 'app'), ('app', 'everything'), ('everything', 'prediction'), ('prediction', 'one'), ('one', 'driving'), ('driving', 'bus'), ('bus', 'today')]","[('what', 'is', 'bloody'), ('is', 'bloody', 'use'), ('bloody', 'use', 'bus'), ('use', 'bus', 'app'), ('bus', 'app', 'everything'), ('app', 'everything', 'prediction'), ('everything', 'prediction', 'one'), ('prediction', 'one', 'driving'), ('one', 'driving', 'bus'), ('driving', 'bus', 'today')]",what is bloody use bus app everything prediction one driving bus today what_is is_bloody bloody_use use_bus bus_app app_everything everything_prediction prediction_one one_driving driving_bus bus_today what_is_bloody is_bloody_use bloody_use_bus use_bus_app bus_app_everything app_everything_prediction everything_prediction_one prediction_one_driving one_driving_bus driving_bus_today
0,yay evil destroyed,destroyed,yay the evil is being destroyed! https://t.co/GeTu7SfBJ1,56,0,0,1,-0.6369,"[('yay', 'evil'), ('evil', 'destroyed')]","[('yay', 'evil', 'destroyed')]",yay evil destroyed yay_evil evil_destroyed yay_evil_destroyed
0,anti collision rear technology cool,collision,Anti Collision Rear- #technology #cool http://t.co/hK6nQrGedb,61,2,0,1,-0.3612,"[('anti', 'collision'), ('collision', 'rear'), ('rear', 'technology'), ('technology', 'cool')]","[('anti', 'collision', 'rear'), ('collision', 'rear', 'technology'), ('rear', 'technology', 'cool')]",anti collision rear technology cool anti_collision collision_rear rear_technology technology_cool anti_collision_rear collision_rear_technology rear_technology_cool
0,going attempt california fair tomorrow hopefully do not die tornado,tornado,Going to attempt the California fair again tomorrow hopefully we don't die in a tornado ??,90,0,0,0,0.799,"[('going', 'attempt'), ('attempt', 'california'), ('california', 'fair'), ('fair', 'tomorrow'), ('tomorrow', 'hopefully'), ('hopefully', 'do'), ('do', 'not'), ('not', 'die'), ('die', 'tornado')]","[('going', 'attempt', 'california'), ('attempt', 'california', 'fair'), ('california', 'fair', 'tomorrow'), ('fair', 'tomorrow', 'hopefully'), ('tomorrow', 'hopefully', 'do'), ('hopefully', 'do', 'not'), ('do', 'not', 'die'), ('not', 'die', 'tornado')]",going attempt california fair tomorrow hopefully do not die tornado going_attempt attempt_california california_fair fair_tomorrow tomorrow_hopefully hopefully_do do_not not_die die_tornado going_attempt_california attempt_california_fair california_fair_tomorrow fair_tomorrow_hopefully tomorrow_hopefully_do hopefully_do_not do_not_die not_die_tornado
0,heard there two death murder chrissie kill adam val finn die emmerdale,deaths,Heard theres two more deaths and a murder chrissie kills adam?  val and finn die? #emmerdale,92,1,0,0,-0.9595,"[('heard', 'there'), ('there', 'two'), ('two', 'death'), ('death', 'murder'), ('murder', 'chrissie'), ('chrissie', 'kill'), ('kill', 'adam'), ('adam', 'val'), ('val', 'finn'), ('finn', 'die'), ('die', 'emmerdale')]","[('heard', 'there', 'two'), ('there', 'two', 'death'), ('two', 'death', 'murder'), ('death', 'murder', 'chrissie'), ('murder', 'chrissie', 'kill'), ('chrissie', 'kill', 'adam'), ('kill', 'adam', 'val'), ('adam', 'val', 'finn'), ('val', 'finn', 'die'), ('finn', 'die', 'emmerdale')]",heard there two death murder chrissie kill adam val finn die emmerdale heard_there there_two two_death death_murder murder_chrissie chrissie_kill kill_adam adam_val val_finn finn_die die_emmerdale heard_there_two there_two_death two_death_murder death_murder_chrissie murder_chrissie_kill chrissie_kill_adam kill_adam_val adam_val_finn val_finn_die finn_die_emmerdale
0,joshcorman infosec rather knew firefighter day often run burning building deal,buildings burning,@joshcorman  #infosec rather you knew it or not your a firefighter  now days  you often  run into burning buildings Deal with it.,129,1,1,0,0.0,"[('joshcorman', 'infosec'), ('infosec', 'rather'), ('rather', 'knew'), ('knew', 'firefighter'), ('firefighter', 'day'), ('day', 'often'), ('often', 'run'), ('run', 'burning'), ('burning', 'building'), ('building', 'deal')]","[('joshcorman', 'infosec', 'rather'), ('infosec', 'rather', 'knew'), ('rather', 'knew', 'firefighter'), ('knew', 'firefighter', 'day'), ('firefighter', 'day', 'often'), ('day', 'often', 'run'), ('often', 'run', 'burning'), ('run', 'burning', 'building'), ('burning', 'building', 'deal')]",joshcorman infosec rather knew firefighter day often run burning building deal joshcorman_infosec infosec_rather rather_knew knew_firefighter firefighter_day day_often often_run run_burning burning_building building_deal joshcorman_infosec_rather infosec_rather_knew rather_knew_firefighter knew_firefighter_day firefighter_day_often day_often_run often_run_burning run_burning_building burning_building_deal
0,rain rain go away soaker way gt lt,rainstorm,"RAIN RAIN GO AWAY... A soaker is on the way 
------&gt; http://t.co/jQFcY9GuqV &lt;----- http://t.co/tN65puhfhw",111,0,0,1,0.2732,"[('rain', 'rain'), ('rain', 'go'), ('go', 'away'), ('away', 'soaker'), ('soaker', 'way'), ('way', 'gt'), ('gt', 'lt')]","[('rain', 'rain', 'go'), ('rain', 'go', 'away'), ('go', 'away', 'soaker'), ('away', 'soaker', 'way'), ('soaker', 'way', 'gt'), ('way', 'gt', 'lt')]",rain rain go away soaker way gt lt rain_rain rain_go go_away away_soaker soaker_way way_gt gt_lt rain_rain_go rain_go_away go_away_soaker away_soaker_way soaker_way_gt way_gt_lt
0,render assistance gain proxy hostage fortune ssu,hostages,Render assistance gain as proxy for your hostages to fortune: sSu http://t.co/KS7Ln8HQ8s,88,0,0,1,0.5267,"[('render', 'assistance'), ('assistance', 'gain'), ('gain', 'proxy'), ('proxy', 'hostage'), ('hostage', 'fortune'), ('fortune', 'ssu')]","[('render', 'assistance', 'gain'), ('assistance', 'gain', 'proxy'), ('gain', 'proxy', 'hostage'), ('proxy', 'hostage', 'fortune'), ('hostage', 'fortune', 'ssu')]",render assistance gain proxy hostage fortune ssu render_assistance assistance_gain gain_proxy proxy_hostage hostage_fortune fortune_ssu render_assistance_gain assistance_gain_proxy gain_proxy_hostage proxy_hostage_fortune hostage_fortune_ssu
0,seismic apple tv service stream 25 channel across,seismic,'Seismic' Apple TV service to stream 25 channels across all d... http://t.co/zqMtrBKaS0 | https://t.co/YEqq3BZX3g http://t.co/kmVrZaSXY4,136,0,0,1,0.0,"[('seismic', 'apple'), ('apple', 'tv'), ('tv', 'service'), ('service', 'stream'), ('stream', '25'), ('25', 'channel'), ('channel', 'across')]","[('seismic', 'apple', 'tv'), ('apple', 'tv', 'service'), ('tv', 'service', 'stream'), ('service', 'stream', '25'), ('stream', '25', 'channel'), ('25', 'channel', 'across')]",seismic apple tv service stream 25 channel across seismic_apple apple_tv tv_service service_stream stream_25 25_channel channel_across seismic_apple_tv apple_tv_service tv_service_stream service_stream_25 stream_25_channel 25_channel_across
0,wait see pissed donnie tell another accident,accident,Can wait to see how pissed Donnie is when I tell him I was in ANOTHER accident??,80,0,0,0,-0.8074,"[('wait', 'see'), ('see', 'pissed'), ('pissed', 'donnie'), ('donnie', 'tell'), ('tell', 'another'), ('another', 'accident')]","[('wait', 'see', 'pissed'), ('see', 'pissed', 'donnie'), ('pissed', 'donnie', 'tell'), ('donnie', 'tell', 'another'), ('tell', 'another', 'accident')]",wait see pissed donnie tell another accident wait_see see_pissed pissed_donnie donnie_tell tell_another another_accident wait_see_pissed see_pissed_donnie pissed_donnie_tell donnie_tell_another tell_another_accident
0,bought ticket death bed dude bro party massacre iii w pattonoswalt live alamodc,massacre,I just bought tickets to DEATH BED / DUDE BRO PARTY MASSACRE III w/ @pattonoswalt Live at @AlamoDC! https://t.co/pmXLeZJBRc,123,0,2,1,-0.296,"[('bought', 'ticket'), ('ticket', 'death'), ('death', 'bed'), ('bed', 'dude'), ('dude', 'bro'), ('bro', 'party'), ('party', 'massacre'), ('massacre', 'iii'), ('iii', 'w'), ('w', 'pattonoswalt'), ('pattonoswalt', 'live'), ('live', 'alamodc')]","[('bought', 'ticket', 'death'), ('ticket', 'death', 'bed'), ('death', 'bed', 'dude'), ('bed', 'dude', 'bro'), ('dude', 'bro', 'party'), ('bro', 'party', 'massacre'), ('party', 'massacre', 'iii'), ('massacre', 'iii', 'w'), ('iii', 'w', 'pattonoswalt'), ('w', 'pattonoswalt', 'live'), ('pattonoswalt', 'live', 'alamodc')]",bought ticket death bed dude bro party massacre iii w pattonoswalt live alamodc bought_ticket ticket_death death_bed bed_dude dude_bro bro_party party_massacre massacre_iii iii_w w_pattonoswalt pattonoswalt_live live_alamodc bought_ticket_death ticket_death_bed death_bed_dude bed_dude_bro dude_bro_party bro_party_massacre party_massacre_iii massacre_iii_w iii_w_pattonoswalt w_pattonoswalt_live pattonoswalt_live_alamodc
0,mama i am still thuggin world war zone homies inmate them dead wrong,war zone,Mama I'm still thuggin the world is a war zone my homies is inmate and most of em dead wrong.,93,0,0,0,-0.9062,"[('mama', 'i'), ('i', 'am'), ('am', 'still'), ('still', 'thuggin'), ('thuggin', 'world'), ('world', 'war'), ('war', 'zone'), ('zone', 'homies'), ('homies', 'inmate'), ('inmate', 'them'), ('them', 'dead'), ('dead', 'wrong')]","[('mama', 'i', 'am'), ('i', 'am', 'still'), ('am', 'still', 'thuggin'), ('still', 'thuggin', 'world'), ('thuggin', 'world', 'war'), ('world', 'war', 'zone'), ('war', 'zone', 'homies'), ('zone', 'homies', 'inmate'), ('homies', 'inmate', 'them'), ('inmate', 'them', 'dead'), ('them', 'dead', 'wrong')]",mama i am still thuggin world war zone homies inmate them dead wrong mama_i i_am am_still still_thuggin thuggin_world world_war war_zone zone_homies homies_inmate inmate_them them_dead dead_wrong mama_i_am i_am_still am_still_thuggin still_thuggin_world thuggin_world_war world_war_zone war_zone_homies zone_homies_inmate homies_inmate_them inmate_them_dead them_dead_wrong
0,mariashriver fultoninfocourt trip 2 keep strangersblkampwhtfrom usg ssapress id 2 forfeit 2 due 2 bioterrorism lookap,bioterrorism,@mariashriver Was '@FultonInfo'Court trip 2 keep strangers-BLK&amp;WHT-from us'g my @SSAPress ID or 2 forfeit 2 them due 2 Bioterrorism look?@AP,144,0,4,0,0.0,"[('mariashriver', 'fultoninfocourt'), ('fultoninfocourt', 'trip'), ('trip', '2'), ('2', 'keep'), ('keep', 'strangersblkampwhtfrom'), ('strangersblkampwhtfrom', 'usg'), ('usg', 'ssapress'), ('ssapress', 'id'), ('id', '2'), ('2', 'forfeit'), ('forfeit', '2'), ('2', 'due'), ('due', '2'), ('2', 'bioterrorism'), ('bioterrorism', 'lookap')]","[('mariashriver', 'fultoninfocourt', 'trip'), ('fultoninfocourt', 'trip', '2'), ('trip', '2', 'keep'), ('2', 'keep', 'strangersblkampwhtfrom'), ('keep', 'strangersblkampwhtfrom', 'usg'), ('strangersblkampwhtfrom', 'usg', 'ssapress'), ('usg', 'ssapress', 'id'), ('ssapress', 'id', '2'), ('id', '2', 'forfeit'), ('2', 'forfeit', '2'), ('forfeit', '2', 'due'), ('2', 'due', '2'), ('due', '2', 'bioterrorism'), ('2', 'bioterrorism', 'lookap')]",mariashriver fultoninfocourt trip 2 keep strangersblkampwhtfrom usg ssapress id 2 forfeit 2 due 2 bioterrorism lookap mariashriver_fultoninfocourt fultoninfocourt_trip trip_2 2_keep keep_strangersblkampwhtfrom strangersblkampwhtfrom_usg usg_ssapress ssapress_id id_2 2_forfeit forfeit_2 2_due due_2 2_bioterrorism bioterrorism_lookap mariashriver_fultoninfocourt_trip fultoninfocourt_trip_2 trip_2_keep 2_keep_strangersblkampwhtfrom keep_strangersblkampwhtfrom_usg strangersblkampwhtfrom_usg_ssapress usg_ssapress_id ssapress_id_2 id_2_forfeit 2_forfeit_2 forfeit_2_due 2_due_2 due_2_bioterrorism 2_bioterrorism_lookap
0,omega men writer explores terrorism religion epic kyle rayner story newsarama,terrorism,OMEGA MEN Writer Explores Terrorism Religion In an 'Epic KYLE RAYNER Story' http://t.co/Hr88CWxPGz #Newsarama,109,1,0,1,-0.6808,"[('omega', 'men'), ('men', 'writer'), ('writer', 'explores'), ('explores', 'terrorism'), ('terrorism', 'religion'), ('religion', 'epic'), ('epic', 'kyle'), ('kyle', 'rayner'), ('rayner', 'story'), ('story', 'newsarama')]","[('omega', 'men', 'writer'), ('men', 'writer', 'explores'), ('writer', 'explores', 'terrorism'), ('explores', 'terrorism', 'religion'), ('terrorism', 'religion', 'epic'), ('religion', 'epic', 'kyle'), ('epic', 'kyle', 'rayner'), ('kyle', 'rayner', 'story'), ('rayner', 'story', 'newsarama')]",omega men writer explores terrorism religion epic kyle rayner story newsarama omega_men men_writer writer_explores explores_terrorism terrorism_religion religion_epic epic_kyle kyle_rayner rayner_story story_newsarama omega_men_writer men_writer_explores writer_explores_terrorism explores_terrorism_religion terrorism_religion_epic religion_epic_kyle epic_kyle_rayner kyle_rayner_story rayner_story_newsarama
0,came land engulfed tribal war turned land peace ie madinah prophetmuhammad islam,engulfed,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,123,2,0,0,-0.1027,"[('came', 'land'), ('land', 'engulfed'), ('engulfed', 'tribal'), ('tribal', 'war'), ('war', 'turned'), ('turned', 'land'), ('land', 'peace'), ('peace', 'ie'), ('ie', 'madinah'), ('madinah', 'prophetmuhammad'), ('prophetmuhammad', 'islam')]","[('came', 'land', 'engulfed'), ('land', 'engulfed', 'tribal'), ('engulfed', 'tribal', 'war'), ('tribal', 'war', 'turned'), ('war', 'turned', 'land'), ('turned', 'land', 'peace'), ('land', 'peace', 'ie'), ('peace', 'ie', 'madinah'), ('ie', 'madinah', 'prophetmuhammad'), ('madinah', 'prophetmuhammad', 'islam')]",came land engulfed tribal war turned land peace ie madinah prophetmuhammad islam came_land land_engulfed engulfed_tribal tribal_war war_turned turned_land land_peace peace_ie ie_madinah madinah_prophetmuhammad prophetmuhammad_islam came_land_engulfed land_engulfed_tribal engulfed_tribal_war tribal_war_turned war_turned_land turned_land_peace land_peace_ie peace_ie_madinah ie_madinah_prophetmuhammad madinah_prophetmuhammad_islam
0,would trapped collapsed circus tent bunch clown,collapse,What would you do if you were trapped in a collapsed circus tent with a bunch of clowns? http://t.co/6HKCa1dSna,111,0,0,1,-0.6705,"[('would', 'trapped'), ('trapped', 'collapsed'), ('collapsed', 'circus'), ('circus', 'tent'), ('tent', 'bunch'), ('bunch', 'clown')]","[('would', 'trapped', 'collapsed'), ('trapped', 'collapsed', 'circus'), ('collapsed', 'circus', 'tent'), ('circus', 'tent', 'bunch'), ('tent', 'bunch', 'clown')]",would trapped collapsed circus tent bunch clown would_trapped trapped_collapsed collapsed_circus circus_tent tent_bunch bunch_clown would_trapped_collapsed trapped_collapsed_circus collapsed_circus_tent circus_tent_bunch tent_bunch_clown
0,finnish minister fennovoima nuclear reactor go ahead,nuclear reactor,Finnish ministers: Fennovoima nuclear reactor will go ahead http://t.co/mqMCOLwBzc,82,0,0,1,0.0,"[('finnish', 'minister'), ('minister', 'fennovoima'), ('fennovoima', 'nuclear'), ('nuclear', 'reactor'), ('reactor', 'go'), ('go', 'ahead')]","[('finnish', 'minister', 'fennovoima'), ('minister', 'fennovoima', 'nuclear'), ('fennovoima', 'nuclear', 'reactor'), ('nuclear', 'reactor', 'go'), ('reactor', 'go', 'ahead')]",finnish minister fennovoima nuclear reactor go ahead finnish_minister minister_fennovoima fennovoima_nuclear nuclear_reactor reactor_go go_ahead finnish_minister_fennovoima minister_fennovoima_nuclear fennovoima_nuclear_reactor nuclear_reactor_go reactor_go_ahead
0,tomislav salopek islamic state recent hostage,hostage,Who is Tomislav Salopek the Islamic State's Most Recent Hostage? - http://t.co/wiQJERUktF,89,0,0,1,0.0,"[('tomislav', 'salopek'), ('salopek', 'islamic'), ('islamic', 'state'), ('state', 'recent'), ('recent', 'hostage')]","[('tomislav', 'salopek', 'islamic'), ('salopek', 'islamic', 'state'), ('islamic', 'state', 'recent'), ('state', 'recent', 'hostage')]",tomislav salopek islamic state recent hostage tomislav_salopek salopek_islamic islamic_state state_recent recent_hostage tomislav_salopek_islamic salopek_islamic_state islamic_state_recent state_recent_hostage
